Antibiotic.Mnemonic_MMB;Antibiotic.Mnemonic;Microorganism.Mnemonic;ForAgarDiffusion;LowPivotValue;HighPivotValue;ExcludeLowPivot;ExcludeHighPivot;EligibleFunction.Description
TEI;TEICO;Micro-organisme;yes;9999;9999;yes;no;groep 200
TEI;TEICO;Micro-organisme;yes;9999;9999;yes;no;groep 210
TEI;TEICO;Micro-organisme;yes;9999;9999;yes;no;groep 240.02
TEM;TEMOC;Micro-organisme;no;.001;.001;no;yes;groep 200
TEM;TEMOC;Micro-organisme;no;.001;.001;no;yes;groep 210
TEM;TEMOC;Micro-organisme;yes;9999;9999;yes;no;groep 200
TEM;TEMOC;Micro-organisme;yes;9999;9999;yes;no;groep 210
TET;TETRA;Micro-organisme;no;.001;.001;no;yes;groep 10.11
TET;TETRA;Micro-organisme;no;.001;.001;no;yes;groep 10.12
TET;TETRA;Micro-organisme;no;.001;.001;no;yes;groep 10.13
TET;TETRA;Micro-organisme;no;.001;.001;no;yes;groep 10.14
TET;TETRA;Micro-organisme;no;.001;.001;no;yes;groep 10.15
TET;TETRA;Micro-organisme;no;.001;.001;no;yes;groep 10.16
TET;TETRA;Micro-organisme;no;.001;.001;no;yes;groep 10.17
TET;TETRA;Micro-organisme;no;.001;.001;no;yes;groep 10.18
TET;TETRA;Micro-organisme;no;.001;.001;no;yes;groep 10.20
TET;TETRA;Micro-organisme;no;.001;.001;no;yes;groep 20.01
TET;TETRA;Micro-organisme;no;.001;.001;no;yes;groep 30
TET;TETRA;Micro-organisme;no;.001;.001;no;yes;groep 40
TET;TETRA;Micro-organisme;no;.5;.5;no;yes;groep 340
TET;TETRA;Micro-organisme;no;.5;1;no;yes;groep 110.01
TET;TETRA;Micro-organisme;no;1;1;no;yes;groep 310
TET;TETRA;Micro-organisme;no;1;1;no;yes;groep 470
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 100
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 130
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 130.02
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 130.03
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 130.04
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 130.05
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 130.06
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 130.07
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 130.08
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 130.09
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 131
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 150
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 150.01
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 150.02
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 150.03
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 150.04
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 160
TET;TETRA;Micro-organisme;no;1;2;no;yes;groep 90
TET;TETRA;Micro-organisme;no;2;2;no;yes;groep 110.02
TET;TETRA;Micro-organisme;no;2;2;no;yes;groep 120.02
TET;TETRA;Micro-organisme;no;2;2;no;yes;groep 120.03
TET;TETRA;Micro-organisme;no;2;2;no;yes;groep 180
TET;TETRA;Micro-organisme;no;2;4;no;yes;groep 460
TET;TETRA;Micro-organisme;no;4;4;no;yes;groep 10.22
TET;TETRA;Micro-organisme;no;4;8;no;yes;groep 480
TET;TETRA;Micro-organisme;yes;19;19;yes;no;groep 10.22
TET;TETRA;Micro-organisme;yes;19;22;yes;no;groep 130
TET;TETRA;Micro-organisme;yes;19;22;yes;no;groep 130.02
TET;TETRA;Micro-organisme;yes;19;22;yes;no;groep 130.03
TET;TETRA;Micro-organisme;yes;19;22;yes;no;groep 130.04
TET;TETRA;Micro-organisme;yes;19;22;yes;no;groep 130.05
TET;TETRA;Micro-organisme;yes;19;22;yes;no;groep 130.06
TET;TETRA;Micro-organisme;yes;19;22;yes;no;groep 130.07
TET;TETRA;Micro-organisme;yes;19;22;yes;no;groep 130.08
TET;TETRA;Micro-organisme;yes;19;22;yes;no;groep 130.09
TET;TETRA;Micro-organisme;yes;19;22;yes;no;groep 131
TET;TETRA;Micro-organisme;yes;20;23;yes;no;groep 150
TET;TETRA;Micro-organisme;yes;20;23;yes;no;groep 150.01
TET;TETRA;Micro-organisme;yes;20;23;yes;no;groep 150.02
TET;TETRA;Micro-organisme;yes;20;23;yes;no;groep 150.03
TET;TETRA;Micro-organisme;yes;20;23;yes;no;groep 150.04
TET;TETRA;Micro-organisme;yes;22;25;yes;no;groep 160
TET;TETRA;Micro-organisme;yes;22;25;yes;no;groep 90
TET;TETRA;Micro-organisme;yes;23;50;yes;no;groep 370
TET;TETRA;Micro-organisme;yes;24;24;yes;no;groep 180
TET;TETRA;Micro-organisme;yes;24;24;yes;no;groep 320
TET;TETRA;Micro-organisme;yes;25;28;yes;no;groep 100
TET;TETRA;Micro-organisme;yes;28;28;yes;no;groep 340
TET;TETRA;Micro-organisme;yes;30;30;yes;no;groep 120.02
TET;TETRA;Micro-organisme;yes;30;30;yes;no;groep 120.03
TET;TETRA;Micro-organisme;yes;9999;9999;yes;no;groep 10.11
TET;TETRA;Micro-organisme;yes;9999;9999;yes;no;groep 10.12
TET;TETRA;Micro-organisme;yes;9999;9999;yes;no;groep 10.13
TET;TETRA;Micro-organisme;yes;9999;9999;yes;no;groep 10.14
TET;TETRA;Micro-organisme;yes;9999;9999;yes;no;groep 10.15
TET;TETRA;Micro-organisme;yes;9999;9999;yes;no;groep 10.16
TET;TETRA;Micro-organisme;yes;9999;9999;yes;no;groep 10.17
TET;TETRA;Micro-organisme;yes;9999;9999;yes;no;groep 10.18
TET;TETRA;Micro-organisme;yes;9999;9999;yes;no;groep 10.20
TET;TETRA;Micro-organisme;yes;9999;9999;yes;no;groep 20.01
TET;TETRA;Micro-organisme;yes;9999;9999;yes;no;groep 30
TET;TETRA;Micro-organisme;yes;9999;9999;yes;no;groep 40
TIG;TIGECYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.12
TIG;TIGECYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.13
TIG;TIGECYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.14
TIG;TIGECYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.15
TIG;TIGECYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.16
TIG;TIGECYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.17
TIG;TIGECYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.18
TIG;TIGECYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.20
TIG;TIGECYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.21
TIG;TIGECYCL;Micro-organisme;no;.001;.001;no;yes;groep 160
TIG;TIGECYCL;Micro-organisme;no;.001;.001;no;yes;groep 170
TIG;TIGECYCL;Micro-organisme;no;.001;.001;no;yes;groep 20.01
TIG;TIGECYCL;Micro-organisme;no;.125;.125;no;yes;groep 150
TIG;TIGECYCL;Micro-organisme;no;.125;.125;no;yes;groep 150.01
TIG;TIGECYCL;Micro-organisme;no;.125;.125;no;yes;groep 150.02
TIG;TIGECYCL;Micro-organisme;no;.125;.125;no;yes;groep 150.03
TIG;TIGECYCL;Micro-organisme;no;.125;.125;no;yes;groep 150.04
TIG;TIGECYCL;Micro-organisme;no;.25;.25;no;yes;groep 140.01
TIG;TIGECYCL;Micro-organisme;no;.25;.25;no;yes;groep 140.02
TIG;TIGECYCL;Micro-organisme;no;.5;.5;no;yes;groep 10.01
TIG;TIGECYCL;Micro-organisme;no;.5;.5;no;yes;groep 10.02
TIG;TIGECYCL;Micro-organisme;no;.5;.5;no;yes;groep 130
TIG;TIGECYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.02
TIG;TIGECYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.03
TIG;TIGECYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.04
TIG;TIGECYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.05
TIG;TIGECYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.06
TIG;TIGECYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.07
TIG;TIGECYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.08
TIG;TIGECYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.09
TIG;TIGECYCL;Micro-organisme;no;.5;.5;no;yes;groep 131
TIG;TIGECYCL;Micro-organisme;no;.5;.5;no;yes;groep 380
TIG;TIGECYCL;Micro-organisme;yes;18;18;yes;no;groep 10.01
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 130
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 130.02
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 130.03
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 130.04
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 130.05
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 130.06
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 130.07
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 130.08
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 130.09
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 131
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 150
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 150.01
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 150.02
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 150.03
TIG;TIGECYCL;Micro-organisme;yes;19;19;yes;no;groep 150.04
TIG;TIGECYCL;Micro-organisme;yes;20;20;yes;no;groep 140.01
TIG;TIGECYCL;Micro-organisme;yes;22;22;yes;no;groep 140.02
TIG;TIGECYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.12
TIG;TIGECYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.13
TIG;TIGECYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.14
TIG;TIGECYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.15
TIG;TIGECYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.16
TIG;TIGECYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.17
TIG;TIGECYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.18
TIG;TIGECYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.20
TIG;TIGECYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.21
TIG;TIGECYCL;Micro-organisme;yes;9999;9999;yes;no;groep 160
TIG;TIGECYCL;Micro-organisme;yes;9999;9999;yes;no;groep 170
TIG;TIGECYCL;Micro-organisme;yes;9999;9999;yes;no;groep 20.01
TOB;TOBRA;Micro-organisme;no;.001;.001;no;yes;groep 10.24
TOB;TOBRA;Micro-organisme;no;.001;.001;no;yes;groep 10.25
TOB;TOBRA;Micro-organisme;no;.001;.001;no;yes;groep 30
TOB;TOBRA;Micro-organisme;no;.001;.001;no;yes;groep 60
TOB;TOBRA;Micro-organisme;no;.5;.5;no;yes;groep 380
TOB;TOBRA;Micro-organisme;no;1;1;no;yes;groep 130
TOB;TOBRA;Micro-organisme;no;1;1;no;yes;groep 130.02
TOB;TOBRA;Micro-organisme;no;1;1;no;yes;groep 130.03
TOB;TOBRA;Micro-organisme;no;1;1;no;yes;groep 130.04
TOB;TOBRA;Micro-organisme;no;1;1;no;yes;groep 130.05
TOB;TOBRA;Micro-organisme;no;1;1;no;yes;groep 130.06
TOB;TOBRA;Micro-organisme;no;1;1;no;yes;groep 130.07
TOB;TOBRA;Micro-organisme;no;1;1;no;yes;groep 130.08
TOB;TOBRA;Micro-organisme;no;1;1;no;yes;groep 130.09
TOB;TOBRA;Micro-organisme;no;1;1;no;yes;groep 131
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.01
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.02
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.03
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.04
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.05
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.06
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.07
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.08
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.09
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.10
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.11
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.12
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.13
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.14
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.15
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.16
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.17
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.18
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.19
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.20
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.21
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.22
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.23
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.26
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 10.27
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 20
TOB;TOBRA;Micro-organisme;no;2;2;no;yes;groep 20.01
TOB;TOBRA;Micro-organisme;no;4;4;no;yes;groep 40
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.01
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.02
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.03
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.04
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.05
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.06
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.07
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.08
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.09
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.10
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.11
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.12
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.13
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.14
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.15
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.16
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.17
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.18
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.19
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.20
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.21
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.22
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.23
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.26
TOB;TOBRA;Micro-organisme;yes;16;16;yes;no;groep 10.27
TOB;TOBRA;Micro-organisme;yes;17;17;yes;no;groep 40
TOB;TOBRA;Micro-organisme;yes;18;18;yes;no;groep 131
TOB;TOBRA;Micro-organisme;yes;18;18;yes;no;groep 20
TOB;TOBRA;Micro-organisme;yes;18;18;yes;no;groep 20.01
TOB;TOBRA;Micro-organisme;yes;22;22;yes;no;groep 130
TOB;TOBRA;Micro-organisme;yes;22;22;yes;no;groep 130.02
TOB;TOBRA;Micro-organisme;yes;22;22;yes;no;groep 130.03
TOB;TOBRA;Micro-organisme;yes;22;22;yes;no;groep 130.04
TOB;TOBRA;Micro-organisme;yes;22;22;yes;no;groep 130.05
TOB;TOBRA;Micro-organisme;yes;22;22;yes;no;groep 130.06
TOB;TOBRA;Micro-organisme;yes;22;22;yes;no;groep 130.07
TOB;TOBRA;Micro-organisme;yes;22;22;yes;no;groep 130.08
TOB;TOBRA;Micro-organisme;yes;22;22;yes;no;groep 130.09
TOB;TOBRA;Micro-organisme;yes;9999;9999;yes;no;groep 10.24
TOB;TOBRA;Micro-organisme;yes;9999;9999;yes;no;groep 10.25
TOB;TOBRA;Micro-organisme;yes;9999;9999;yes;no;groep 30
TOB;TOBRA;Micro-organisme;yes;9999;9999;yes;no;groep 60
TRI;TRIM;Micro-organisme;no;.001;.001;no;yes;groep 100
TRI;TRIM;Micro-organisme;no;.001;.001;no;yes;groep 110
TRI;TRIM;Micro-organisme;no;.001;.001;no;yes;groep 110.01
TRI;TRIM;Micro-organisme;no;.001;.001;no;yes;groep 110.02
TRI;TRIM;Micro-organisme;no;.001;.001;no;yes;groep 120.01
TRI;TRIM;Micro-organisme;no;.001;.001;no;yes;groep 120.02
TRI;TRIM;Micro-organisme;no;.001;.001;no;yes;groep 120.03
TRI;TRIM;Micro-organisme;no;.001;.001;no;yes;groep 20.01
TRI;TRIM;Micro-organisme;no;.001;.001;no;yes;groep 30
TRI;TRIM;Micro-organisme;no;.001;.001;no;yes;groep 40
TRI;TRIM;Micro-organisme;no;.001;.001;no;yes;groep 60
TRI;TRIM;Micro-organisme;no;2;2;no;yes;groep 150.02
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.01
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.02
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.03
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.04
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.05
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.06
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.07
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.08
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.09
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.10
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.11
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.12
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.13
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.14
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.15
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.16
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.17
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.18
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.19
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.20
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.21
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.22
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.23
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.24
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.25
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.26
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 10.27
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 130
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 130.02
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 130.03
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 130.04
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 130.05
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 130.06
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 130.07
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 130.08
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 130.09
TRI;TRIM;Micro-organisme;no;4;4;no;yes;groep 131
TRI;TRIM;Micro-organisme;yes;14;14;yes;no;groep 130
TRI;TRIM;Micro-organisme;yes;14;14;yes;no;groep 130.02
TRI;TRIM;Micro-organisme;yes;14;14;yes;no;groep 130.03
TRI;TRIM;Micro-organisme;yes;14;14;yes;no;groep 130.04
TRI;TRIM;Micro-organisme;yes;14;14;yes;no;groep 130.05
TRI;TRIM;Micro-organisme;yes;14;14;yes;no;groep 130.06
TRI;TRIM;Micro-organisme;yes;14;14;yes;no;groep 130.07
TRI;TRIM;Micro-organisme;yes;14;14;yes;no;groep 130.08
TRI;TRIM;Micro-organisme;yes;14;14;yes;no;groep 130.09
TRI;TRIM;Micro-organisme;yes;14;14;yes;no;groep 131
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.01
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.02
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.03
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.04
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.05
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.06
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.07
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.08
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.09
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.10
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.11
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.12
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.13
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.14
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.15
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.16
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.17
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.18
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.19
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.20
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.21
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.22
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.23
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.24
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.25
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.26
TRI;TRIM;Micro-organisme;yes;15;15;yes;no;groep 10.27
TRI;TRIM;Micro-organisme;yes;9999;9999;yes;no;groep 100
TRI;TRIM;Micro-organisme;yes;9999;9999;yes;no;groep 110
TRI;TRIM;Micro-organisme;yes;9999;9999;yes;no;groep 110.01
TRI;TRIM;Micro-organisme;yes;9999;9999;yes;no;groep 110.02
TRI;TRIM;Micro-organisme;yes;9999;9999;yes;no;groep 120.01
TRI;TRIM;Micro-organisme;yes;9999;9999;yes;no;groep 120.02
TRI;TRIM;Micro-organisme;yes;9999;9999;yes;no;groep 120.03
TRI;TRIM;Micro-organisme;yes;9999;9999;yes;no;groep 20.01
TRI;TRIM;Micro-organisme;yes;9999;9999;yes;no;groep 30
TRI;TRIM;Micro-organisme;yes;9999;9999;yes;no;groep 40
TRI;TRIM;Micro-organisme;yes;9999;9999;yes;no;groep 60
VAN;VANCO;Micro-organisme;no;.001;.001;no;yes;groep 140.03
VAN;VANCO;Micro-organisme;no;.001;.001;no;yes;groep 200
VAN;VANCO;Micro-organisme;no;.001;.001;no;yes;groep 210
VAN;VANCO;Micro-organisme;no;.001;.001;no;yes;groep 240.01
VAN;VANCO;Micro-organisme;no;.001;.001;no;yes;groep 240.02
VAN;VANCO;Micro-organisme;no;1;1;no;yes;groep 330
VAN;VANCO;Micro-organisme;no;2;2;no;yes;groep 131
VAN;VANCO;Micro-organisme;no;2;2;no;yes;groep 150
VAN;VANCO;Micro-organisme;no;2;2;no;yes;groep 150.01
VAN;VANCO;Micro-organisme;no;2;2;no;yes;groep 150.02
VAN;VANCO;Micro-organisme;no;2;2;no;yes;groep 150.03
VAN;VANCO;Micro-organisme;no;2;2;no;yes;groep 150.04
VAN;VANCO;Micro-organisme;no;2;2;no;yes;groep 160
VAN;VANCO;Micro-organisme;no;2;2;no;yes;groep 170
VAN;VANCO;Micro-organisme;no;2;2;no;yes;groep 180
VAN;VANCO;Micro-organisme;no;2;2;no;yes;groep 220
VAN;VANCO;Micro-organisme;no;2;2;no;yes;groep 240
VAN;VANCO;Micro-organisme;no;2;2;no;yes;groep 240.03
VAN;VANCO;Micro-organisme;no;2;2;no;yes;groep 250
VAN;VANCO;Micro-organisme;no;2;2;no;yes;groep 440
VAN;VANCO;Micro-organisme;no;4;4;no;yes;groep 130
VAN;VANCO;Micro-organisme;no;4;4;no;yes;groep 130.02
VAN;VANCO;Micro-organisme;no;4;4;no;yes;groep 130.03
VAN;VANCO;Micro-organisme;no;4;4;no;yes;groep 130.04
VAN;VANCO;Micro-organisme;no;4;4;no;yes;groep 130.05
VAN;VANCO;Micro-organisme;no;4;4;no;yes;groep 130.06
VAN;VANCO;Micro-organisme;no;4;4;no;yes;groep 130.07
VAN;VANCO;Micro-organisme;no;4;4;no;yes;groep 130.08
VAN;VANCO;Micro-organisme;no;4;4;no;yes;groep 130.09
VAN;VANCO;Micro-organisme;no;4;4;no;yes;groep 140
VAN;VANCO;Micro-organisme;no;4;4;no;yes;groep 140.01
VAN;VANCO;Micro-organisme;no;4;4;no;yes;groep 140.02
VAN;VANCO;Micro-organisme;yes;10;10;yes;no;groep 220
VAN;VANCO;Micro-organisme;yes;12;12;yes;no;groep 140
VAN;VANCO;Micro-organisme;yes;12;12;yes;no;groep 140.01
VAN;VANCO;Micro-organisme;yes;12;12;yes;no;groep 140.02
VAN;VANCO;Micro-organisme;yes;13;13;yes;no;groep 150
VAN;VANCO;Micro-organisme;yes;13;13;yes;no;groep 150.01
VAN;VANCO;Micro-organisme;yes;13;13;yes;no;groep 150.02
VAN;VANCO;Micro-organisme;yes;13;13;yes;no;groep 150.03
VAN;VANCO;Micro-organisme;yes;13;13;yes;no;groep 150.04
VAN;VANCO;Micro-organisme;yes;15;15;yes;no;groep 170
VAN;VANCO;Micro-organisme;yes;16;16;yes;no;groep 160
VAN;VANCO;Micro-organisme;yes;16;16;yes;no;groep 330
VAN;VANCO;Micro-organisme;yes;17;17;yes;no;groep 180
VAN;VANCO;Micro-organisme;yes;9999;9999;yes;no;groep 140.03
VAN;VANCO;Micro-organisme;yes;9999;9999;yes;no;groep 200
VAN;VANCO;Micro-organisme;yes;9999;9999;yes;no;groep 210
VAN;VANCO;Micro-organisme;yes;9999;9999;yes;no;groep 240.01
VAN;VANCO;Micro-organisme;yes;9999;9999;yes;no;groep 240.02
VOR;VORICONA;Micro-organisme;no;.001;.001;no;yes;groep 400.03
